query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
WP_156404654.1	blaCMY-10	0.958	382	16	0	1	382	1	382	5.4599999999999995e-254	771
WP_156404654.1	blaCMY-11	0.955	382	17	0	1	382	1	382	3.616e-253	769
WP_156404654.1	blaCMY-1	0.955	382	17	0	1	382	1	382	4.9549999999999997e-253	768
WP_156404655.1	blaNDM-5	0.953	270	13	0	1	270	1	270	3.7e-177	543
WP_156404655.1	blaNDM-24	0.952	270	13	0	1	270	1	270	6.95e-177	542
WP_156404655.1	blaNDM-4	0.951	270	13	0	1	270	1	270	9.526e-177	542
WP_156404656.1	blaNDM-7	0.955	270	12	0	1	270	1	270	1.4369999999999999e-177	544
WP_156404656.1	blaNDM-1	0.954	270	12	0	1	270	1	270	2.699e-177	543
WP_156404656.1	blaNDM-14	0.953	270	13	0	1	270	1	270	3.7e-177	543
WP_156404657.1	blaOKP-B-5	0.935	286	19	0	1	286	1	286	1.121e-183	563
WP_156404657.1	blaOKP-B-16	0.935	286	19	0	1	286	1	286	1.121e-183	563
WP_156404657.1	blaOKP-B-20	0.931	286	20	0	1	286	1	286	1.3950000000000001e-182	559
WP_156404658.1	blaOXA-9	0.974	274	7	0	1	274	1	274	1.3180000000000002e-184	565
WP_156404658.1	blaOXA-42	0.445	249	137	0	23	271	19	266	1.3860000000000001e-58	201
WP_156404658.1	blaOXA-57	0.444	249	137	0	23	271	19	266	2.591e-58	200
WP_156404659.1	blaPER-2	0.925	308	23	0	1	308	1	308	1.098e-195	599
WP_156404659.1	blaPER-6	0.874	308	39	0	1	308	1	308	1.1030000000000001e-182	561
WP_156404659.1	blaPER-7	0.833	308	51	0	1	308	1	308	2.7710000000000004e-172	531
WP_156404660.1	cphA6	0.653	224	76	0	26	249	30	249	2.493e-90	291
WP_156404660.1	cphA2	0.644	228	79	0	26	253	30	253	2.493e-90	291
WP_156404660.1	imiH	0.641	228	80	0	26	253	30	253	8.779e-90	290
WP_156404661.1	blaSHV-120	0.931	286	20	0	1	286	1	286	1.3950000000000001e-182	559
WP_156404661.1	blaSHV-97	0.928	286	21	0	1	286	1	286	4.923e-182	558
WP_156404661.1	blaSHV-5	0.927	286	21	0	1	286	1	286	9.248e-182	557
WP_156404662.1	blaVEB-7	0.949	299	15	0	1	299	1	299	1.353e-195	598
WP_156404662.1	blaVEB-5	0.948	299	15	0	1	299	1	299	2.5409999999999998e-195	597
WP_156404662.1	blaVEB-1	0.947	299	16	0	1	299	1	299	3.483e-195	597
WP_156404663.1	blaVEB-6	0.941	299	18	0	1	299	1	299	1.116e-193	592
WP_156404663.1	blaVEB-4	0.94	299	18	0	1	299	1	299	1.529e-193	592
WP_156404663.1	blaVEB-2	0.937	299	19	0	1	299	1	299	1.014e-192	589
WP_156649232.1	blaKPC-40	0.945	295	16	0	1	295	1	295	5.568e-192	587
WP_156649232.1	blaKPC-25	0.944	295	16	0	1	295	1	295	7.631e-192	587
WP_156649232.1	blaKPC-2	0.933	295	20	0	1	295	1	293	5.717e-189	578
WP_156658722.1	blaCTX-M-3	0.914	291	25	0	1	291	1	291	6.221e-182	558
WP_156658722.1	blaCTX-M-203	0.912	291	26	0	1	291	1	291	1.601e-181	557
WP_156658722.1	blaCTX-M-162	0.911	291	26	0	1	291	1	291	4.122e-181	556
WP_158208806.1	blaKPC-33	0.942	294	17	0	1	294	1	293	1.7029999999999998e-190	583
WP_158208806.1	blaKPC-31	0.938	294	18	0	1	294	1	293	1.128e-189	580
WP_158208806.1	blaKPC-32	0.935	294	19	0	1	294	1	293	7.476999999999999e-189	578
WP_158208923.1	blaKPC-2	0.939	293	18	0	1	293	1	293	2.772e-189	579
WP_158208923.1	blaKPC-12	0.938	293	18	0	1	293	1	293	5.206e-189	578
WP_158208923.1	blaKPC-3	0.938	293	18	0	1	293	1	293	7.135e-189	578
WP_159162532.1	blaADC-25	0.946	383	21	0	1	382	1	383	4.081e-251	763
WP_159162532.1	blaCMY-1	0.503	356	176	0	22	377	22	377	1.301e-102	334
WP_159162532.1	blaCMY-10	0.498	356	178	0	22	377	22	377	2.183e-101	330
WP_159241551.1	aac(6')-Ib-cr	0.968	184	6	0	1	184	16	199	2.103e-121	377
WP_159241551.1	ant(3'')-Ii-aac(6')-IId	0.946	184	10	0	1	184	280	463	4.088e-118	368
WP_159241551.1	ant(3'')-Ih-aac(6')-IId	0.946	184	10	0	1	184	280	463	4.088e-118	368
WP_159373457.1	blaTEM-36	0.956	286	13	0	1	286	1	286	1.3219999999999999e-188	577
WP_159373457.1	blaTEM-80	0.955	286	13	0	1	286	1	286	2.4839999999999998e-188	576
WP_159373457.1	blaTEM-84	0.955	286	13	0	1	286	1	286	2.4839999999999998e-188	576
WP_160164833.1	blaADC-25	0.955	384	17	0	1	384	1	383	1.7e-254	773
WP_160164833.1	blaOCH-2	0.497	362	181	0	23	382	25	386	1.029e-102	334
WP_160164833.1	blaOCH-3	0.486	375	191	0	10	382	12	386	1.148e-103	337
WP_160164834.1	blaADC-25	0.952	384	18	0	1	384	1	383	2.114e-253	769
WP_160164834.1	blaOCH-2	0.498	362	180	0	23	382	25	386	4.02e-103	335
WP_160164834.1	blaOCH-3	0.488	375	190	0	10	382	12	386	4.4840000000000004e-104	338
WP_160164835.1	blaADC-25	0.957	384	16	0	1	384	1	383	3.5169999999999997e-255	775
WP_160164835.1	blaOCH-2	0.496	362	181	0	23	382	25	386	1.926e-102	333
WP_160164835.1	blaOCH-3	0.486	375	191	0	10	382	12	386	2.1479999999999998e-103	336
WP_160164836.1	blaADC-25	0.965	383	13	0	1	383	1	383	5.584e-257	780
WP_160164836.1	blaOCH-2	0.498	362	180	0	23	381	25	386	5.286999999999999e-103	335
WP_160164836.1	blaOCH-3	0.487	375	190	0	10	381	12	386	5.896e-104	338
WP_160164837.1	blaADC-25	0.945	383	21	0	1	383	1	383	1.1e-250	762
WP_160164837.1	blaOCH-2	0.498	362	180	0	23	381	25	386	3.8649999999999997e-103	335
WP_160164837.1	blaOCH-3	0.488	375	190	0	10	381	12	386	4.31e-104	338
WP_160164838.1	blaADC-25	0.965	383	13	0	1	383	1	383	4.0749999999999994e-257	780
WP_160164838.1	blaOCH-2	0.498	362	180	0	23	381	25	386	3.8649999999999997e-103	335
WP_160164838.1	blaOCH-3	0.488	375	190	0	10	381	12	386	4.31e-104	338
WP_160164839.1	blaKPC-2	0.948	293	15	0	1	293	1	293	1.7890000000000002e-191	586
WP_160164839.1	blaKPC-18	0.948	293	15	0	1	293	1	293	2.4510000000000002e-191	585
WP_160164839.1	blaKPC-12	0.947	293	15	0	1	293	1	293	3.36e-191	585
WP_160164840.1	blaVEB-1	0.949	299	15	0	1	299	1	299	9.871e-196	598
WP_160164840.1	blaVEB-2	0.947	299	16	0	1	299	1	299	3.483e-195	597
WP_160164840.1	blaVEB-3	0.947	299	16	0	1	299	1	299	3.483e-195	597
WP_160164897.1	mcr-1.1	0.942	541	31	0	1	541	1	541	0.0	1070
WP_160164897.1	mcr-1.3	0.941	541	32	0	1	541	1	541	0.0	1070
WP_160164897.1	mcr-1.14	0.941	541	32	0	1	541	1	541	0.0	1069
WP_160164898.1	mcr-1.1	0.939	541	33	0	1	541	1	541	0.0	1067
WP_160164898.1	mcr-1.3	0.939	541	33	0	1	541	1	541	0.0	1067
WP_160164898.1	mcr-1.14	0.938	541	33	0	1	541	1	541	0.0	1066
WP_160164899.1	mcr-1.1	0.952	541	26	0	1	541	1	541	0.0	1084
WP_160164899.1	mcr-1.3	0.952	541	26	0	1	541	1	541	0.0	1084
WP_160164899.1	mcr-1.14	0.951	541	26	0	1	541	1	541	0.0	1083
WP_161507793.1	blaOXA-427	0.974	264	7	0	1	264	1	264	1.083e-177	544
WP_161507793.1	ampS	0.826	264	46	0	1	264	1	264	2.2029999999999998e-145	451
WP_161507793.1	ampH	0.822	264	47	0	1	264	1	264	1.46e-144	449
WP_162278338.1	blaOXA-69	0.961	274	11	0	1	274	1	274	1.355e-181	556
WP_162278338.1	blaOXA-110	0.96	274	11	0	1	274	1	274	2.546e-181	555
WP_162278338.1	blaOXA-430	0.957	274	12	0	1	274	1	274	8.983e-181	554
WP_162280230.1	blaOXA-377	0.963	274	10	0	1	274	1	274	5.263e-182	557
WP_162280230.1	blaOXA-51	0.959	274	11	0	1	274	1	274	3.4889999999999997e-181	555
WP_162280230.1	blaOXA-555	0.956	274	12	0	1	274	1	274	1.687e-180	553
WP_164461280.1	blaACT-6	0.943	381	22	0	1	381	1	381	1.131e-248	756
WP_164461280.1	blaACT-4	0.938	381	24	0	1	381	1	381	4.961e-247	751
WP_164461280.1	blaACT-10	0.935	381	25	0	1	381	1	381	2.397e-246	749
WP_164461281.1	blaACT-14	0.922	381	30	0	1	381	1	381	4.183e-242	737
WP_164461281.1	blaACT-7	0.92	381	30	0	1	381	1	381	2.0209999999999998e-241	735
WP_164461281.1	blaACT-15	0.919	381	31	0	1	381	1	381	2.7699999999999997e-241	734
WP_164461282.1	blaACT-6	0.941	381	22	0	1	381	1	381	3.989e-248	754
WP_164461282.1	blaACT-4	0.937	381	24	0	1	381	1	381	9.316000000000001e-247	750
WP_164461282.1	blaACT-10	0.934	381	25	0	1	381	1	381	8.454000000000001e-246	747
WP_164461283.1	blaACT-6	0.932	381	26	0	1	381	1	381	2.176e-245	746
WP_164461283.1	blaACT-4	0.928	381	27	0	1	381	1	381	5.0800000000000005e-244	742
WP_164461283.1	blaACT-10	0.925	381	28	0	1	381	1	381	4.6099999999999995e-243	739
WP_164461284.1	blaACT-6	0.937	381	24	0	1	381	1	381	9.316000000000001e-247	750
WP_164461284.1	blaACT-4	0.932	381	26	0	1	381	1	381	2.176e-245	746
WP_164461284.1	blaACT-10	0.929	381	27	0	1	381	1	381	1.974e-244	743
WP_164461285.1	blaACT-16	0.954	380	17	0	1	380	1	380	2.074e-251	764
WP_164461285.1	blaACT-14	0.946	381	21	0	1	381	1	381	1.2469999999999998e-249	758
WP_164461285.1	blaACT-7	0.943	381	22	0	1	381	1	381	1.131e-248	756
WP_164461288.1	cphA7	0.71	224	65	0	24	247	29	252	1.107e-100	321
WP_164461288.1	cphA6	0.707	224	65	0	24	247	29	252	3.9e-100	320
WP_164461288.1	cphA4	0.702	225	67	0	24	248	29	253	1.003e-99	319
WP_164461290.1	blaOXA-139	0.952	275	13	0	1	275	1	275	3.323e-180	552
WP_164461290.1	blaOXA-72	0.952	275	13	0	1	275	1	275	3.323e-180	552
WP_164461290.1	blaOXA-24	0.948	275	14	0	1	275	1	275	3.0189999999999998e-179	549
WP_164461291.1	blaOXA-486	0.987	262	3	0	1	262	1	262	5.771e-179	548
WP_164461291.1	blaOXA-50	0.977	262	6	0	1	262	1	262	6.533e-177	542
WP_164461291.1	blaOXA-494	0.976	262	6	0	1	262	1	262	1.227e-176	541
WP_164461292.1	blaOXA-395	0.982	262	5	0	1	262	1	262	5.244000000000001e-178	545
WP_164461292.1	blaOXA-50	0.978	262	6	0	1	262	1	262	4.766e-177	542
WP_164461292.1	blaOXA-488	0.978	262	6	0	1	262	1	262	4.766e-177	542
WP_164461293.1	blaPAO	0.962	397	15	0	1	397	1	397	1.878e-265	805
WP_164461293.1	blaCMY-8b	0.576	375	156	0	13	387	11	380	4.2770000000000004e-131	417
WP_164461293.1	blaMOX-1	0.574	375	157	0	13	387	11	380	2.814e-130	415
WP_164461294.1	blaPAO	0.964	397	14	0	1	397	1	397	3.8849999999999996e-266	807
WP_164461294.1	blaCMY-8b	0.572	375	158	0	13	387	11	380	7.218e-130	413
WP_164461294.1	blaMOX-1	0.57	375	159	0	13	387	11	380	4.748e-129	411
WP_164461295.1	blaPAO	0.955	397	18	0	1	397	1	397	3.979e-263	798
WP_164461295.1	blaCMY-8b	0.57	375	159	0	13	387	11	380	3.469e-129	411
WP_164461295.1	blaADC-25	0.468	389	203	0	1	389	1	383	5.988e-102	332
WP_164461296.1	blaPAO	0.948	397	20	0	1	390	1	397	3.238e-261	792
WP_164461296.1	blaCMY-8b	0.567	370	159	0	13	380	11	380	1.385e-126	404
WP_164461296.1	blaMOX-1	0.565	370	160	0	13	380	11	380	9.11e-126	401
WP_164461297.1	blaPAO	0.952	398	19	0	1	398	1	397	7.83e-263	797
WP_164461297.1	blaCMY-8b	0.571	376	158	0	13	388	11	380	1.03e-129	413
WP_164461297.1	blaMOX-1	0.568	376	159	0	13	388	11	380	6.774e-129	411
WP_164461298.1	blaPAO	0.963	397	15	0	1	395	1	397	4.8489999999999996e-266	807
WP_164461298.1	blaCMY-8b	0.575	373	157	0	13	385	11	380	4.853e-130	414
WP_164461298.1	blaMOX-1	0.573	373	158	0	13	385	11	380	3.193e-129	411
WP_164461299.1	blaPAO	0.957	397	17	0	1	397	1	397	8.234e-264	800
WP_164461299.1	blaCMY-8b	0.579	375	155	0	13	387	11	380	6.5e-132	419
WP_164461299.1	blaADC-25	0.465	389	204	0	1	389	1	383	7.329e-101	329
WP_164461300.1	blaPAO	0.946	397	21	0	1	397	1	397	2.17e-260	790
WP_164461300.1	blaCMY-8b	0.574	375	157	0	13	387	11	380	2.056e-130	415
WP_164461300.1	blaADC-25	0.486	375	191	0	15	389	12	383	3.5759999999999996e-103	336
WP_164461301.1	blaPAO	0.959	397	16	0	1	397	1	397	1.243e-264	803
WP_164461301.1	blaCMY-8b	0.581	375	155	0	13	387	11	380	1.851e-132	421
WP_164461301.1	blaMOX-1	0.578	375	156	0	13	387	11	380	1.218e-131	419
WP_164461302.1	blaTEM-1A	0.954	286	13	0	1	286	1	286	4.666e-188	575
WP_164461302.1	blaTEM-220	0.953	286	13	0	1	286	1	286	6.394999999999999e-188	575
WP_164461302.1	blaTEM-171	0.953	286	13	0	1	286	1	286	6.394999999999999e-188	575
WP_164461303.1	blaVIM-1	0.954	266	12	0	1	266	1	266	1.224e-174	535
WP_164461303.1	blaVIM-34	0.953	266	12	0	1	266	1	266	1.677e-174	535
WP_164461303.1	blaVIM-42	0.953	266	12	0	1	266	1	266	1.677e-174	535
WP_164924988.1	blaCMY-2	0.976	381	9	0	1	381	1	381	4.504e-259	786
WP_164924988.1	blaCMY-140	0.975	381	9	0	1	381	1	381	1.1590000000000001e-258	784
WP_164924988.1	blaCMY-134	0.974	381	10	0	1	381	1	381	1.5890000000000001e-258	784
WP_164941513.1	msr(D)	0.482	484	249	0	3	484	2	485	1.7399999999999999e-133	428
WP_164941513.1	msr(E)	0.478	475	246	0	10	482	9	483	2.852e-129	416
WP_164941513.1	vga(A)V	0.366	482	291	0	3	484	2	461	2.05e-87	294
WP_165539487.1	blaTEM-30	0.953	286	13	0	1	286	1	286	6.394999999999999e-188	575
WP_165539487.1	blaTEM-54	0.953	286	13	0	1	286	1	286	6.394999999999999e-188	575
WP_165539487.1	blaTEM-79	0.952	286	14	0	1	286	1	286	1.2009999999999998e-187	574
WP_165713684.1	lsa(A)	0.545	496	223	0	1	492	1	496	1.458e-162	513
WP_165713684.1	lsa(B)	0.44	492	275	0	1	492	1	492	6.64e-119	387
WP_165713684.1	lsa(C)	0.432	492	279	0	1	492	1	492	1.195e-115	377
WP_168247875.1	blaCMY-2	0.976	381	9	0	1	381	1	381	6.173e-259	785
WP_168247875.1	blaCMY-140	0.974	381	10	0	1	381	1	381	1.5890000000000001e-258	784
WP_168247875.1	blaCMY-134	0.974	381	10	0	1	381	1	381	2.177e-258	784
WP_168247876.1	blaCTX-M-123	0.919	291	23	0	1	291	1	291	3.647e-183	561
WP_168247876.1	blaCTX-M-132	0.896	291	30	0	1	291	1	291	1.089e-177	546
WP_168247876.1	blaCTX-M-64	0.894	291	31	0	1	291	1	291	5.265e-177	544
WP_168247877.1	blaCTX-M-123	0.912	291	26	0	1	291	1	291	1.601e-181	557
WP_168247877.1	blaCTX-M-132	0.904	291	28	0	1	291	1	291	1.81e-179	551
WP_168247877.1	blaCTX-M-64	0.901	291	29	0	1	291	1	291	8.750999999999999e-179	549
WP_168247879.1	blaFOX-3	0.957	382	16	0	1	382	1	382	7.482e-254	771
WP_168247879.1	blaFOX-8	0.955	382	17	0	1	382	1	382	4.9549999999999997e-253	768
WP_168247879.1	blaFOX-4	0.933	382	26	0	1	382	1	382	3.4420000000000004e-246	749
WP_168247881.1	blaCMY-8b	0.536	352	162	0	38	389	32	381	1.084e-110	358
WP_168247881.1	blaCMY-1	0.531	352	164	0	38	389	32	381	3.4080000000000004e-109	353
WP_168247881.1	blaCMY-33	0.461	358	192	0	31	388	21	378	7.683e-91	300
WP_168247882.1	blaCMY-8b	0.538	352	161	0	38	389	32	381	3.094e-111	359
WP_168247882.1	blaCMY-1	0.533	352	163	0	38	389	32	381	9.729e-110	355
WP_168247882.1	blaCMY-33	0.459	358	193	0	31	388	21	378	2.682e-90	299
WP_168247883.1	blaKPC-2	0.944	293	16	0	1	293	1	293	2.2259999999999998e-190	582
WP_168247883.1	blaKPC-18	0.943	293	17	0	1	293	1	293	3.051e-190	582
WP_168247883.1	blaKPC-12	0.943	293	17	0	1	293	1	293	4.1819999999999996e-190	582
WP_168247884.1	blaOXA-398	0.953	274	13	0	1	274	1	273	8.161e-180	551
WP_168247884.1	blaOXA-146	0.95	274	14	0	1	274	1	274	3.947e-179	549
WP_168247884.1	blaOXA-49	0.948	274	14	0	1	274	1	274	1.3930000000000002e-178	547
WP_168247885.1	blaPAO	0.957	397	17	0	1	397	1	397	4.385e-264	801
WP_168247885.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	1.0969999999999999e-130	416
WP_168247885.1	blaADC-25	0.469	389	203	0	1	389	1	383	4.378e-102	333
WP_168247886.1	blaPAO	0.96	398	16	0	1	398	1	397	1.968e-265	805
WP_168247886.1	blaCMY-8b	0.566	376	160	0	13	388	11	380	3.255e-128	409
WP_168247886.1	blaMOX-1	0.563	376	161	0	13	388	11	380	2.141e-127	406
WP_168247887.1	blaPAO	0.965	397	14	0	1	397	1	397	1.5099999999999999e-266	808
WP_168247887.1	blaTRU	0.605	351	137	0	37	387	32	380	3.852e-130	414
WP_168247887.1	blaADC-25	0.475	389	201	0	1	389	1	383	5.461e-104	338
WP_168247888.1	blaPAO	0.965	397	14	0	1	397	1	397	1.1019999999999999e-266	809
WP_168247888.1	blaCMY-8b	0.576	375	156	0	13	387	11	380	5.855000000000001e-131	417
WP_168247888.1	blaMOX-1	0.573	375	158	0	13	387	11	380	3.852e-130	414
WP_168247889.1	blaPAO	0.961	397	15	0	1	397	1	397	3.526e-265	804
WP_168247889.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	8.015000000000001e-131	416
WP_168247889.1	blaMOX-1	0.573	375	158	0	13	387	11	380	5.273e-130	414
WP_168247890.1	blaPAO	0.96	397	16	0	1	397	1	397	9.074e-265	803
WP_168247890.1	blaCMY-8b	0.578	375	156	0	13	387	11	380	1.218e-131	419
WP_168247890.1	blaMOX-1	0.575	375	157	0	13	387	11	380	8.015000000000001e-131	416
WP_168247891.1	blaPAO	0.958	397	17	0	1	397	1	397	2.3350000000000002e-264	802
WP_168247891.1	blaCMY-8b	0.569	375	159	0	13	387	11	380	6.5e-129	411
WP_168247891.1	blaMOX-1	0.567	375	160	0	13	387	11	380	4.275e-128	408
WP_168247892.1	blaPAO	0.965	397	14	0	1	397	1	397	1.5099999999999999e-266	808
WP_168247892.1	blaCMY-8b	0.571	375	158	0	13	387	11	380	1.353e-129	413
WP_168247892.1	blaADC-25	0.47	389	202	0	1	389	1	383	1.7110000000000002e-102	334
WP_168247893.1	blaPAO	0.964	397	14	0	1	397	1	397	3.8849999999999996e-266	807
WP_168247893.1	blaCMY-8b	0.574	375	157	0	13	387	11	380	2.056e-130	415
WP_168247893.1	blaMOX-1	0.571	375	158	0	13	387	11	380	1.353e-129	413
WP_168247894.1	blaPAO	0.963	397	15	0	1	397	1	397	7.296e-266	806
WP_168247894.1	blaCMY-8b	0.574	375	157	0	13	387	11	380	2.814e-130	415
WP_168247894.1	blaMOX-1	0.571	375	158	0	13	387	11	380	1.851e-129	412
WP_168247895.1	blaPAO	0.963	397	15	0	1	397	1	397	5.3239999999999995e-266	807
WP_168247895.1	blaCMY-8b	0.57	375	159	0	13	387	11	380	4.748e-129	411
WP_168247895.1	blaMOX-1	0.567	375	160	0	13	387	11	380	3.1230000000000003e-128	409
WP_168247896.1	blaPAO	0.963	397	15	0	1	397	1	397	9.999e-266	806
WP_168247896.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	8.015000000000001e-131	416
WP_168247896.1	blaMOX-1	0.573	375	158	0	13	387	11	380	5.273e-130	414
WP_168247897.1	blaPAO	0.961	397	15	0	1	397	1	397	2.573e-265	805
WP_168247897.1	blaCMY-8b	0.577	375	156	0	13	387	11	380	2.283e-131	418
WP_168247897.1	blaMOX-1	0.575	375	157	0	13	387	11	380	1.5019999999999999e-130	415
WP_168247898.1	blaPAO	0.966	397	13	0	1	397	1	397	5.867e-267	809
WP_168247898.1	blaCMY-8b	0.581	375	155	0	13	387	11	380	1.352e-132	421
WP_168247898.1	blaMOX-1	0.579	375	155	0	13	387	11	380	8.898e-132	419
WP_168247899.1	blaPAO	0.969	397	12	0	1	397	1	397	8.859e-268	812
WP_168247899.1	blaCMY-8b	0.573	375	158	0	13	387	11	380	3.852e-130	414
WP_168247899.1	blaMOX-1	0.571	375	158	0	13	387	11	380	2.534e-129	412
WP_168247900.1	blaPAO	0.967	397	13	0	1	397	1	397	3.1239999999999998e-267	810
WP_168247900.1	blaCMY-8b	0.576	375	156	0	13	387	11	380	5.855000000000001e-131	417
WP_168247900.1	blaMOX-1	0.573	375	158	0	13	387	11	380	3.852e-130	414
WP_168247901.1	blaPAO	0.957	397	17	0	1	397	1	397	4.385e-264	801
WP_168247901.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	1.0969999999999999e-130	416
WP_168247901.1	blaADC-25	0.473	389	201	0	1	389	1	383	2.6139999999999997e-103	336
WP_168247902.1	blaPAO	0.911	397	34	0	1	378	1	397	2.7889999999999997e-249	757
WP_168247902.1	blaCMY-8b	0.544	370	162	0	13	368	11	380	7.585e-120	383
WP_168247902.1	blaMOX-1	0.542	370	163	0	13	368	11	380	4.988e-119	381
WP_168247903.1	blaPAO	0.961	397	15	0	1	397	1	397	3.526e-265	804
WP_168247903.1	blaCMY-8b	0.573	375	158	0	13	387	11	380	5.273e-130	414
WP_168247903.1	blaMOX-1	0.57	375	159	0	13	387	11	380	3.469e-129	411
WP_168247904.1	blaPAO	0.968	397	13	0	1	397	1	397	1.664e-267	811
WP_168247904.1	blaCMY-8b	0.576	375	156	0	13	387	11	380	4.2770000000000004e-131	417
WP_168247904.1	blaMOX-1	0.574	375	157	0	13	387	11	380	2.814e-130	415
WP_168247905.1	blaPAO	0.966	397	13	0	1	397	1	397	5.867e-267	809
WP_168247905.1	blaCMY-8b	0.576	375	156	0	13	387	11	380	5.855000000000001e-131	417
WP_168247905.1	blaMOX-1	0.573	375	158	0	13	387	11	380	3.852e-130	414
WP_168247906.1	blaPER-1	0.928	308	22	0	1	308	1	308	3.112e-196	600
WP_168247906.1	blaPER-4	0.926	308	23	0	1	308	1	308	8.010999999999999e-196	599
WP_168247906.1	blaPER-5	0.924	308	23	0	1	308	1	308	2.826e-195	597
WP_168370988.1	blaOXA-282	0.893	277	29	0	1	277	1	276	4.065e-168	517
WP_168370988.1	blaOXA-283	0.889	277	31	0	1	277	1	276	3.692e-167	514
WP_168370988.1	blaOXA-284	0.887	277	31	0	1	277	1	276	9.504e-167	513
WP_168370989.1	blaCMY-20	0.79	379	79	0	2	380	1	379	1.166e-199	614
WP_168370989.1	blaCMY-34	0.788	380	80	0	1	380	1	380	1.5980000000000002e-199	614
WP_168370989.1	blaCMY-84	0.788	380	80	0	1	380	1	380	1.5980000000000002e-199	614
WP_171476787.1	blaBKC-1	0.885	313	36	0	1	313	1	313	1.814e-188	578
WP_171476787.1	blaBKC	0.885	313	36	0	1	313	1	313	1.814e-188	578
WP_171476787.1	blaPAU-1	0.504	252	123	0	58	309	40	287	1.011e-70	238
WP_171476788.1	blaKPC-3	0.935	296	19	0	1	296	1	293	3.512e-190	582
WP_171476788.1	blaKPC-29	0.932	296	20	0	1	296	1	296	1.698e-189	580
WP_171476788.1	blaKPC-41	0.928	296	21	0	1	296	1	296	2.114e-188	577
WP_171476789.1	blaKPC-33	0.946	293	16	0	1	293	1	293	8.649000000000001e-191	584
WP_171476789.1	blaKPC-2	0.944	293	16	0	1	293	1	293	1.625e-190	583
WP_171476789.1	blaKPC-12	0.943	293	17	0	1	293	1	293	3.051e-190	582
WP_171476790.1	blaOXA-206	0.959	274	11	0	1	274	1	274	4.7819999999999996e-181	554
WP_171476790.1	blaOXA-80	0.957	274	12	0	1	274	1	274	8.983e-181	554
WP_171476790.1	blaOXA-525	0.957	274	12	0	1	274	1	274	1.2310000000000001e-180	553
WP_173288987.1	dfrA29	0.868	157	21	0	1	157	1	157	4.98e-90	285
WP_173288987.1	dfrA7	0.822	157	28	0	1	157	1	157	5.354e-84	268
WP_173288987.1	dfrA17	0.815	157	29	0	1	157	1	157	3.557e-83	265
WP_174771641.1	qnrB13	0.987	214	3	0	1	214	1	214	2.6349999999999998e-145	448
WP_174771641.1	qnrB49	0.984	214	3	0	1	214	1	214	9.305e-145	446
WP_174771641.1	qnrB31	0.975	214	5	0	1	214	1	214	2.988e-143	442
WP_176673601.1	blaADC-25	0.949	383	19	0	1	383	1	383	8.849e-252	765
WP_176673601.1	blaOCH-2	0.5	362	179	0	23	381	25	386	8.066e-104	337
WP_176673601.1	blaOCH-3	0.49	375	189	0	10	381	12	386	8.993e-105	340
WP_178317675.1	blaOXA-416	0.834	270	44	0	1	270	1	265	1.335e-150	466
WP_178317675.1	blaOXA-514	0.833	270	44	0	1	270	1	265	1.829e-150	466
WP_178317675.1	blaOXA-515	0.833	270	44	0	1	270	1	265	1.829e-150	466
WP_179284317.1	blaCARB-10	0.942	298	17	0	1	298	1	298	3.757e-193	591
WP_179284317.1	blaCARB-5	0.942	298	17	0	1	298	1	298	3.757e-193	591
WP_179284317.1	blaCARB-16	0.939	298	18	0	1	298	1	298	1.817e-192	589
WP_179284320.1	blaKPC-34	0.939	301	18	0	1	301	1	301	1.3500000000000001e-194	595
WP_179284320.1	blaKPC-2	0.922	301	23	0	1	301	1	293	2.3629999999999996e-190	583
WP_179284320.1	blaKPC-3	0.919	301	24	0	1	301	1	293	1.5659999999999998e-189	580
WP_179284322.1	blaKPC-2	0.946	293	16	0	1	293	1	293	6.31e-191	584
WP_179284322.1	blaKPC-18	0.946	293	16	0	1	293	1	293	8.649000000000001e-191	584
WP_179284322.1	blaKPC-12	0.945	293	16	0	1	293	1	293	1.185e-190	583
WP_179284324.1	blaKPC-2	0.95	293	15	0	1	293	1	293	9.522e-192	586
WP_179284324.1	blaKPC-18	0.949	293	15	0	1	293	1	293	1.3050000000000001e-191	586
WP_179284324.1	blaKPC-12	0.948	293	15	0	1	293	1	293	1.7890000000000002e-191	586
WP_179284328.1	blaKPC-3	0.945	293	16	0	1	293	1	293	1.185e-190	583
WP_179284328.1	blaKPC-2	0.942	293	17	0	1	293	1	293	5.732e-190	581
WP_179284328.1	blaKPC-12	0.941	293	17	0	1	293	1	293	1.077e-189	580
WP_179284333.1	blaOXA-48	0.975	265	7	0	1	265	1	265	1.2490000000000001e-178	547
WP_179284333.1	blaOXA-519	0.974	265	7	0	1	265	1	265	3.217e-178	546
WP_179284333.1	blaOXA-252	0.973	265	7	0	1	265	1	265	4.4090000000000003e-178	545
WP_179284336.1	blaOXA-48	0.975	265	7	0	1	265	1	265	1.2490000000000001e-178	547
WP_179284336.1	blaOXA-519	0.974	265	7	0	1	265	1	265	3.217e-178	546
